year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2012,7,23,10,29,-11,28,1010,SE,20.34812292031482,7,0
2012,7,23,21,79,-29,-10,1021,SW,46.58712991135673,6,7
2012,7,24,16,286,7,-3,1020,SE,1.0320741622933172,5,5
2012,7,26,10,102,-29,26,1013,SW,35.895422696288556,7,6
2012,7,26,15,24,18,-5,1027,NE,39.87419837025292,7,7
2012,7,26,15,223,28,36,997,SW,38.76549108089729,8,1
2012,7,27,13,284,-25,11,1026,NE,1.5710988694472794,9,4
2012,7,27,22,216,29,9,1011,SW,7.863730936801561,6,8
2012,7,28,8,16,-14,26,1021,SE,39.55454562154507,3,3
2012,7,28,22,17,-19,22,992,SW,5.956359829254643,2,4
2012,7,29,12,12,-26,20,1025,SE,5.522533568768373,2,5
2012,7,30,6,187,4,-1,992,NW,3.4310048382312166,7,7
2012,7,30,6,122,13,21,1004,NW,48.12025170266134,9,5
2012,7,31,1,115,20,18,1012,SE,23.983167751778556,9,6
2012,7,31,8,115,-22,24,1004,SE,4.0266628653014,9,7
2012,7,31,13,9,19,30,1010,SW,16.348706168248945,1,8
2012,7,31,18,155,14,21,993,SW,46.97072311220768,6,1
2012,8,1,22,178,19,17,994,NE,22.328243985941022,5,9
2012,8,2,7,182,-7,-10,993,NW,38.307536822693315,5,4
2012,8,2,11,94,-3,-9,1002,SE,29.582309836224752,3,1
2012,8,2,20,122,-18,29,1006,NE,16.485809298172832,7,1
2012,8,3,0,212,-28,32,1015,NE,15.242557736611529,1,1
2012,8,3,9,74,18,-6,1024,NW,25.33904550432592,2,6
2012,8,3,12,200,0,37,1013,NW,36.02810301969125,8,4
2012,8,3,23,13,-13,26,998,NE,17.959061699666208,3,8
2012,8,4,17,169,2,33,995,SW,7.402393845172811,6,5
2012,8,5,16,216,-3,25,992,NE,32.39148921285715,2,0
2012,8,5,17,291,2,4,998,NE,10.387411984794293,7,9
2012,8,6,9,61,-22,7,992,SW,4.778018649771642,3,9
2012,8,6,17,139,19,-7,1019,SW,42.057472922953124,7,4
2012,8,7,3,131,20,6,1024,SW,37.60654279307836,8,4
2012,8,8,14,74,5,13,1029,NW,26.346465533541107,8,5
2012,8,8,23,7,21,16,1001,SW,25.699059260853442,5,8
2012,8,9,7,27,21,15,1011,NE,35.3776530105665,9,1
2012,8,9,8,94,22,20,994,SW,8.415829097795674,0,6
2012,8,10,6,279,-17,13,1005,NE,33.6568975500728,8,1
2012,8,10,21,224,24,35,1021,SE,18.043807568746427,5,4
2012,8,11,20,195,-22,3,1000,NW,20.632626922092584,0,2
2012,8,12,0,64,24,14,1006,NE,43.87439214418013,1,1
2012,8,12,1,34,-3,37,1020,SE,0.9025031778901571,5,9
2012,8,12,13,179,-14,32,1019,SE,44.11508957064264,0,3
2012,8,12,14,90,15,16,1022,NE,21.569071149914777,0,1
2012,8,12,14,276,-17,12,1010,SE,0.045438332109032364,4,0
2012,8,12,23,189,-15,18,1017,SW,9.423070632573289,3,4
2012,8,13,9,68,19,32,1000,SW,36.50090328124849,5,2
2012,8,14,6,208,-25,20,1014,NE,26.007136196391446,1,4
2012,8,15,3,231,22,7,1028,SE,16.366165192192632,4,3
2012,8,15,8,286,-15,1,1002,NE,0.7401651981790047,5,8
2012,8,15,16,75,19,32,1004,SW,14.88528647372102,7,5
2012,8,15,17,181,-25,20,1020,NE,17.635391515417254,7,7
2012,8,16,1,253,-2,11,1006,SW,42.10313634727528,0,5
2012,8,16,8,263,-5,26,1021,NW,41.53981424921393,4,4
2012,8,17,2,277,-7,-1,990,NE,26.275895663153797,0,8
2012,8,17,13,78,-19,-5,1027,NW,9.215981781935534,1,2
2012,8,18,8,222,21,29,1002,NE,42.636826706201596,3,3
2012,8,19,10,158,-22,-1,1009,SW,30.114884476914817,8,1
2012,8,19,23,46,-14,20,1016,NE,36.79699262901985,8,3
2012,8,20,15,54,-11,30,1007,SW,11.550749313311087,1,8
2012,8,20,23,245,0,32,995,SW,43.4769777161926,4,8
2012,8,21,20,209,20,-10,995,NE,37.23602198825623,2,2
2012,8,22,13,270,-1,0,1011,NW,23.213932826948664,1,5
2012,8,23,0,52,-20,0,1021,SW,8.83709106978719,5,7
2012,8,23,0,46,18,10,1003,NW,9.703063405008239,1,3
2012,8,23,5,210,-4,31,991,NW,40.85796934239787,8,2
2012,8,23,14,275,-18,29,1010,SW,47.53356790314259,9,6
2012,8,23,22,100,25,6,1025,SE,34.37079018855104,9,6
2012,8,24,3,97,-12,4,1006,SW,46.99481790447683,1,4
2012,8,24,5,7,-7,-5,1017,SE,9.638101086456674,0,8
2012,8,24,8,297,-12,27,1002,SW,49.04417476872706,7,3
2012,8,24,10,202,-12,-6,1024,SE,4.225775458060927,2,5
2012,8,24,11,145,-28,8,1017,NE,13.485439037896874,0,6
2012,8,24,17,37,-5,10,991,SW,48.9454299695044,0,3
2012,8,24,22,15,-14,-6,998,NE,7.687291463294516,5,5
2012,8,25,6,197,29,-1,993,SW,45.19877206177702,3,5
2012,8,25,10,259,-17,39,992,NE,46.33793923503926,7,4
2012,8,26,14,171,-8,-7,1011,SE,34.06782694771126,5,8
2012,8,27,15,57,0,39,999,SW,16.543739212097243,7,0
2012,8,27,21,104,11,10,995,SE,13.07054740990533,3,0
2012,8,27,22,78,2,39,1007,SW,31.421685883768546,4,6
2012,8,28,8,93,0,25,1009,NE,12.643448838639715,2,3
2012,8,29,3,246,29,11,1007,SW,10.419218294032001,0,2
2012,8,29,7,107,-4,-4,992,SW,31.005241914286717,6,8
2012,8,29,8,34,24,22,1027,SE,31.669133530285553,0,6
2012,8,29,20,90,-26,39,1005,SW,45.652571245246456,6,4
2012,8,30,4,103,20,36,1028,NE,34.674900308092006,8,8
2012,8,31,2,58,26,17,1005,SW,20.327480828587113,6,7
2012,9,1,4,210,4,23,1004,NW,29.372697875313413,6,0
2012,9,2,16,200,15,3,1009,NW,14.106227021664154,5,1
2012,9,3,1,144,-12,39,991,NW,22.158716374267545,3,0
2012,9,3,6,240,20,31,1014,SE,15.843163742638389,0,7
2012,9,3,14,139,-14,4,993,NW,26.047252997082175,4,3
2012,9,3,17,72,16,-2,997,NW,46.41793077238934,5,0
2012,9,5,7,287,27,4,1001,SE,8.50463491743434,1,3
2012,9,5,16,221,-24,5,1011,NW,20.712542791004978,2,6
2012,9,5,17,182,22,12,1022,NW,41.9103163294634,6,0
2012,9,6,14,102,-19,-9,1007,SW,40.944204567351754,0,5
2012,9,6,16,181,-11,-3,1014,SE,19.343789486051698,7,6
2012,9,7,14,108,12,-7,1011,SW,6.405030598024025,5,1
2012,9,7,19,244,-5,11,1020,NE,20.46179310462495,6,1
2012,9,8,13,61,-14,10,1028,NW,31.068684765572435,8,5
2012,9,8,19,270,-19,19,1000,SE,33.03371259226618,6,9
2012,9,8,23,175,3,30,1029,SW,41.00507430893356,4,5
2012,9,10,10,202,23,-4,1000,SW,44.65119921897196,3,4
2012,9,10,21,267,-18,-3,994,NE,49.407930362489246,9,3
2012,9,11,17,68,-23,30,1001,NW,39.21920440859875,5,1
2012,9,11,18,202,-19,27,1021,SW,37.51577671649989,9,0
2012,9,11,22,265,-4,39,1015,NW,20.35148482726869,4,8
2012,9,12,9,215,7,26,1026,SE,43.31053573645107,5,5
2012,9,12,12,214,-20,33,1008,SE,41.524897255137496,8,6
2012,9,15,9,213,-18,1,1011,SW,5.136401007224567,5,8
2012,9,15,10,51,-16,-5,1024,SW,7.127275957241941,5,7
2012,9,15,19,41,-14,-6,1012,NE,32.38379095487745,0,0
2012,9,15,21,238,15,34,1023,NE,6.0284080841700725,7,2
2012,9,16,5,199,22,30,1015,NW,26.892472075208406,1,7
2012,9,16,8,167,20,33,1029,SW,45.239747644849096,4,2
2012,9,17,18,148,27,32,1013,SE,48.16287432002492,6,4
2012,9,18,1,189,24,34,1000,SW,14.541741327337066,2,1
2012,9,19,6,39,-30,4,996,SW,28.33664499722564,5,2
2012,9,20,3,64,-10,38,1008,NE,35.125360518252094,8,7
2012,9,20,15,212,-23,5,990,NW,2.4256010178926033,9,3
2012,9,20,20,292,-21,5,1024,NW,29.301897371509455,8,0
2012,9,21,2,73,-9,10,1023,NE,17.11631882745571,1,1
2012,9,21,3,180,-1,23,1011,SE,14.978395469481615,6,6
2012,9,21,11,66,-27,5,1015,SW,39.201681146877235,3,7
2012,9,22,6,262,20,27,1008,NE,8.805308487889747,3,3
2012,9,22,11,227,8,5,1002,SW,48.49116689265022,7,0
2012,9,23,0,47,-17,18,1013,NE,19.142366751885216,1,0
2012,9,23,3,154,-8,-2,1010,SE,1.879404578553412,4,2
2012,9,23,12,107,-25,38,1005,NE,10.769330363263908,6,3
2012,9,23,13,299,-30,14,1014,NW,18.320579685812127,8,1
2012,9,24,7,203,-15,32,1000,SW,32.29585510966668,2,3
2012,9,25,1,89,-14,26,1028,NE,18.249203409032045,8,9
2012,9,25,13,280,9,5,1004,SW,23.913510560611574,4,2
2012,9,27,6,246,14,24,1018,NE,23.55125190974855,0,1
2012,9,27,7,295,3,6,1028,SE,24.01231865327324,5,3
2012,9,27,22,53,29,-2,1006,SW,16.126528642243553,5,8
2012,9,27,22,226,18,37,1026,NE,3.9316933597551285,0,4
2012,9,28,12,276,-21,18,1025,SE,4.0162562111614895,9,0
2012,9,28,19,117,10,32,1010,NW,22.202262388990718,5,7
2012,9,29,13,197,-11,28,1019,NE,8.983527799636004,8,6
2012,9,30,1,80,-19,14,1027,SW,45.46529567858513,5,8
2012,9,30,16,9,-5,23,1024,NE,31.43971516122167,3,4
2012,10,1,0,214,-22,33,1026,SE,48.052709671317714,0,9
2012,10,1,18,220,-23,-6,994,NW,20.4335887913542,2,7
2012,10,4,5,32,21,38,1027,SW,9.250114855403252,2,4
2012,10,4,10,285,24,7,1025,NE,9.606045060732981,9,7
2012,10,5,1,288,-28,36,998,SE,44.29476970172824,7,3
2012,10,5,6,6,15,27,997,NE,28.67581638884226,7,4
2012,10,5,12,67,-18,20,1029,SE,3.5468561011722413,6,6
2012,10,6,20,85,16,7,1020,NE,11.791748979878724,1,1
2012,10,7,14,263,24,39,995,NW,48.959041980609754,6,8
2012,10,8,0,157,28,30,1025,SW,12.454947485155653,5,9
2012,10,8,7,171,23,38,1017,SE,14.594093854677775,3,4
2012,10,8,15,45,-30,29,1028,SE,4.036717262396566,4,3
2012,10,9,9,176,-5,19,994,SW,11.959822656589886,1,2
2012,10,9,9,286,-23,13,1000,SE,13.010845593537152,7,0
2012,10,9,17,72,-6,6,1018,NE,27.480849673571345,3,2
2012,10,9,18,224,-28,4,1027,SE,26.09889365094544,5,5
2012,10,10,5,157,4,37,1023,SE,1.6537106578569494,7,1
2012,10,11,21,112,-3,-2,1024,SW,0.47987599356981714,2,0
2012,10,12,1,207,12,22,992,NE,42.3152088039724,1,3
2012,10,14,2,112,-30,-2,994,NE,0.9604500819280104,9,4
2012,10,14,14,60,17,34,1024,SW,5.019207548526411,4,4
2012,10,15,2,86,-30,15,1005,NE,41.114856414662185,2,6
2012,10,16,3,284,19,13,1012,NW,13.186557902018436,6,6
2012,10,16,22,115,-29,0,991,NE,6.349081165906501,9,7
2012,10,17,6,83,-22,37,1014,SE,1.4551771666204694,8,7
2012,10,17,23,96,8,20,1002,NW,38.07973507406789,5,4
2012,10,17,23,119,18,10,1003,NW,40.29889560182516,6,0
2012,10,20,8,145,24,-6,1019,SE,21.48857523941221,0,2
2012,10,20,11,88,0,0,1001,SE,14.887538474697909,8,6
2012,10,20,11,267,25,36,1026,NW,7.199992219403184,2,1
2012,10,22,13,65,-13,6,1005,SE,48.06118880187377,1,5
2012,10,22,15,194,-17,0,1011,NW,22.032781561358455,6,2
2012,10,22,16,162,-3,29,1016,SW,22.72245197942147,6,3
2012,10,22,19,101,1,37,1010,SW,17.855195755917396,8,1
2012,10,22,23,101,-13,9,1006,NW,0.8736607511000916,1,4
2012,10,24,3,48,-28,20,1004,NE,14.367159566038174,5,8
2012,10,24,8,192,-6,8,991,NW,9.624518454914183,2,7
2012,10,24,13,45,-20,37,1006,NE,20.363917510842928,8,8
2012,10,24,18,104,1,32,1025,SW,35.76017554423841,7,3
2012,10,24,19,195,3,11,1002,NE,43.657776458242346,0,6
2012,10,24,23,160,23,25,1021,NW,2.397592644691132,5,9
2012,10,26,2,106,2,23,1014,SE,5.504674988503555,8,3
2012,10,27,17,14,11,19,1000,SW,34.622749347704655,2,1
2012,10,27,19,181,-28,-4,1001,SW,21.931152392433468,8,6
2012,10,28,7,225,0,-5,1025,NW,47.25394885483953,2,4
2012,10,29,10,92,22,17,1026,SW,25.088499758897736,6,9
2012,10,30,1,47,5,34,997,NE,25.9519064844201,2,0
2012,10,30,3,81,12,19,1001,SE,20.95063082592581,4,7
2012,10,30,9,112,27,-10,1001,SW,8.37726676016829,1,3
2012,10,30,10,30,-6,28,1019,SW,14.272284119358464,9,1
2012,10,30,12,52,4,-2,1002,SE,2.0432920729274437,9,2
2012,11,2,0,41,21,0,1025,SW,40.52650744784052,9,8
2012,11,2,3,93,3,9,1010,SW,30.112218891365,3,6
2012,11,2,21,110,-18,28,996,NE,30.830709640031735,5,8
2012,11,3,0,47,8,9,990,SW,9.97505920024835,6,8
2012,11,3,22,282,3,13,990,SW,40.95227898097703,3,5
2012,11,4,8,115,-30,30,993,SE,33.22202305813154,0,1
2012,11,4,13,91,-8,21,1019,SW,43.21073955486059,3,9
2012,11,5,4,259,-10,-1,1006,SW,39.253239907461165,8,9
2012,11,5,10,207,-28,-7,998,SE,36.08977099732272,5,6
2012,11,6,19,20,-5,-9,1009,SE,9.56723490945675,8,3
2012,11,7,3,163,15,37,1006,SE,21.554771066372076,6,4
2012,11,7,15,113,17,17,992,NE,38.61197153058855,9,4
2012,11,7,19,289,12,31,1024,SE,8.823531335282825,7,7
2012,11,7,19,34,24,36,1016,SE,14.81990422788656,9,0
2012,11,7,22,100,13,23,1020,NE,28.184433050031465,5,7
2012,11,8,4,173,-6,-6,999,SW,5.11011727726543,5,1
2012,11,8,11,256,-30,8,1023,SW,9.531087777740854,3,1
2012,11,8,13,183,12,17,1016,NE,13.893358430111814,0,8
2012,11,8,16,99,-16,21,1003,SW,8.69464533945003,6,1
2012,11,9,12,24,6,34,1011,NE,23.628514597651463,9,7
2012,11,10,5,272,28,5,998,SE,24.14129305876442,2,4
2012,11,10,10,3,15,4,1001,NE,27.87134731063516,0,1
2012,11,10,13,7,23,-9,1007,NW,14.8667605921049,0,7
2012,11,10,16,147,-1,3,997,SE,44.82779934898928,6,9
2012,11,10,22,47,17,25,1026,NW,14.557423390983216,7,3
2012,11,11,5,287,-25,-2,996,SE,20.628721326120985,6,8
2012,11,12,8,70,8,29,1005,NW,49.72560735931726,7,5
2012,11,12,20,68,2,25,990,SW,15.513054732652076,2,7
2012,11,12,21,79,-10,5,1015,NE,3.093580245223071,3,2
2012,11,13,15,42,-22,9,994,SE,19.436007059809796,2,5
2012,11,13,20,153,10,-6,1009,SE,27.779996235954187,7,5
2012,11,14,0,135,11,27,1011,SE,31.417700893513107,1,2
2012,11,15,0,112,19,10,991,NE,0.6722477230774848,4,2
2012,11,15,17,293,-5,15,1029,SE,28.064032035677545,0,3
2012,11,16,6,160,-2,32,1017,SW,2.4282446133476796,7,5
2012,11,16,11,211,-27,25,1014,NW,42.628838637002254,2,9
2012,11,17,1,203,-8,-7,991,NW,41.564684987333465,6,4
2012,11,18,6,94,13,37,990,NW,22.101516938608505,6,4
2012,11,19,7,297,-2,6,1013,SW,49.651369113595834,3,8
2012,11,20,15,252,21,13,1018,SE,49.7884148482233,3,2
2012,11,20,22,209,25,-9,998,NE,19.83841604859592,5,1
2012,11,23,20,168,-1,-6,990,NE,8.726856929751087,2,0
2012,11,24,1,7,19,17,1007,SE,2.5575519373394306,1,8
2012,11,24,5,103,-13,38,1002,SE,28.73839472110268,1,9
2012,11,24,11,22,-27,35,1009,NW,31.265923540802603,3,2
2012,11,24,13,269,-16,24,995,NW,3.0550557975674075,2,5
2012,11,24,18,4,0,27,998,SW,46.5013056623148,2,0
2012,11,25,2,170,24,25,1022,SE,32.250192976293135,5,3
2012,11,25,3,170,-30,19,1012,SE,31.116358914592148,0,0
2012,11,25,4,44,9,0,1004,NE,36.255208460713476,3,0
2012,11,25,10,151,27,31,1000,SE,21.727589608960624,2,0
2012,11,25,11,176,-15,5,997,NW,8.938079218200528,2,0
2012,11,25,14,236,-26,39,1019,SW,13.903512779287569,7,0
2012,11,25,17,252,-26,27,1004,NW,2.4806803096877217,9,8
2012,11,26,2,55,12,13,1020,NW,16.304398989004405,5,1
2012,11,27,9,213,28,35,1020,NW,25.115898154624468,2,2
2012,11,29,2,237,18,-7,997,SW,35.60307888289391,7,0
2012,11,30,3,209,29,19,1002,SW,7.086316588319885,4,5
2012,11,30,5,11,-17,17,1022,SW,24.24504364415132,3,1
2012,11,30,12,265,-26,20,1027,NW,11.506131098407192,2,9
2012,12,1,0,38,-3,22,1015,SE,2.507001105136802,2,2
2012,12,1,14,186,4,23,1011,NW,45.190066402400134,7,7
2012,12,1,22,103,17,39,1015,NE,34.10650667425561,6,3
2012,12,2,2,146,-22,16,1022,NW,26.428534637321416,8,8
2012,12,3,17,72,-28,-5,1017,SW,9.321252290092014,1,0
2012,12,3,20,147,18,-10,1005,NW,6.774124716646501,4,7
2012,12,3,22,269,28,25,1024,SW,13.053523108876142,1,9
2012,12,4,7,196,5,22,1000,NE,25.983255281322208,4,2
2012,12,4,9,11,-26,19,1021,NE,24.25568670016625,8,4
2012,12,4,23,246,-25,4,1014,NE,15.049342691338508,7,9
2012,12,5,4,121,3,39,1002,NE,17.86297668812952,6,0
2012,12,5,9,10,28,14,1008,NE,28.583930767963807,7,5
2012,12,5,10,235,-7,1,996,SE,7.807737459875313,1,0
2012,12,7,21,153,8,33,998,SW,47.23754342119308,1,1
2012,12,9,10,272,-14,30,1000,NE,40.171475432594775,0,5
2012,12,9,16,117,-8,0,995,SE,19.527749151527622,2,7
2012,12,9,18,83,-16,12,1009,SW,44.660105552406044,9,0
2012,12,10,8,38,9,21,1019,SE,43.37250957472741,3,9
2012,12,10,9,208,-6,4,996,SE,19.61321466657655,6,8
2012,12,10,10,229,-17,30,1028,SW,2.4906419037983185,3,2
2012,12,13,15,7,27,11,999,SW,34.417155127063985,9,5
2012,12,15,10,24,7,7,1008,SE,31.48121671029213,3,1
2012,12,15,10,81,-1,1,1027,NW,0.47599894380905283,7,3
2012,12,15,20,15,17,-10,998,SE,29.181732412741685,2,8
2012,12,16,2,44,23,7,992,SW,43.893437304010405,4,0
2012,12,16,6,46,25,-3,1001,NE,24.60999890597076,1,7
2012,12,17,16,289,-16,8,991,SW,39.86203435958512,9,9
2012,12,17,23,102,-25,29,994,SE,44.72310632646574,9,8
2012,12,19,19,94,-22,-8,1006,NE,38.677923601412594,3,7
2012,12,20,14,199,2,31,993,SW,40.64602666782797,8,9
2012,12,20,15,243,-5,-1,1007,NW,18.55287647886552,8,6
2012,12,20,17,212,-26,36,1002,NW,0.49034967670819607,2,1
2012,12,20,22,105,-16,9,1020,NE,26.843602721956177,8,4
2012,12,20,22,84,17,15,1018,SW,32.779199396838806,5,3
2012,12,21,2,187,-29,3,1024,NW,0.9198046330766485,1,4
2012,12,21,3,197,-23,38,1013,NW,21.939371659493606,9,3
2012,12,21,8,22,18,2,991,SW,8.525919182667929,8,7
2012,12,22,1,86,8,25,1028,SE,36.179688099057,3,3
2012,12,22,13,281,-16,22,1001,SE,25.587200628393227,1,4
2012,12,23,1,58,-7,-10,1027,NW,45.34212238524199,4,3
2012,12,23,11,89,24,30,993,NW,35.127297309306236,2,9
2012,12,23,12,8,13,35,1000,NE,12.806888644799553,1,4
2012,12,24,12,223,-1,5,1027,SW,28.3222024714236,5,8
2012,12,24,18,175,-25,27,1016,NW,7.115046224962174,9,3
2012,12,25,1,86,12,16,994,SW,44.914748617736926,9,9
2012,12,25,11,62,-29,36,1007,SW,12.737759194633218,7,1
2012,12,26,7,140,5,0,1018,SE,21.067810482678794,9,0
2012,12,26,23,41,-1,4,1023,NE,3.6133034432086983,1,8
2012,12,27,21,0,9,5,1015,NW,39.82475363622216,7,0
2012,12,28,13,266,-23,22,1008,SW,5.925966016072303,1,3
2012,12,29,3,103,-19,33,1011,SW,11.468892378182687,2,7
2012,12,29,11,284,28,33,1001,SE,33.12489227955307,8,6
2012,12,29,23,221,-21,33,1029,SE,41.354542601409925,7,1
2012,12,30,1,207,1,5,1013,NW,9.150815784458105,5,0
2012,12,30,8,113,-12,28,1005,SW,22.07714327248619,9,6
2013,1,1,1,128,12,38,994,NW,25.47047134556179,3,7
2013,1,1,3,83,7,28,1011,SW,25.813873546948663,9,1
2013,1,1,9,136,9,16,1008,SE,1.6048697633454567,0,0
2013,1,2,9,70,-12,7,992,SE,9.611272116999947,4,5
2013,1,3,0,92,16,9,999,NE,5.983088853753288,5,2
2013,1,3,10,165,10,23,1014,SE,13.200588397348861,5,4
2013,1,4,3,42,-1,19,1020,NE,27.889177944226866,7,4
2013,1,4,5,272,-1,12,998,NW,48.86604970977344,5,6
2013,1,5,4,87,12,21,1021,NE,13.806844383706451,5,1
2013,1,5,17,33,15,-2,1024,SE,29.668440129433737,2,7
2013,1,6,1,263,5,27,1022,SE,39.49704027025551,3,9
2013,1,7,18,70,-1,39,1017,SE,41.105192593542235,4,1
2013,1,8,3,267,14,22,1010,SW,0.7553620817846718,5,2
2013,1,9,14,172,15,19,1017,SW,33.254489198850244,7,9
2013,1,9,18,29,-21,-9,1011,NE,13.691423366593863,4,8
2013,1,10,15,119,-13,19,1004,NW,1.651450417336392,2,5
2013,1,10,15,287,6,37,994,NE,33.907888782391744,1,4
2013,1,10,21,195,7,6,1003,SW,41.014663538778485,1,0
2013,1,12,9,266,13,4,1011,NW,19.378830787702782,2,1
2013,1,13,5,261,9,21,1011,SW,3.039062872388276,4,9
2013,1,13,20,38,-28,-8,1009,NW,24.852494711905628,3,3
2013,1,14,0,126,-26,9,1024,NW,46.95665335073691,5,8
2013,1,15,16,291,-28,24,1007,NW,42.83602349227374,4,6
2013,1,17,4,53,9,3,990,SW,6.001332915588431,5,4
2013,1,17,5,144,-9,21,995,NE,10.183625975587068,6,4
2013,1,17,13,171,-30,19,1000,SW,7.673908353489506,5,1
2013,1,17,15,67,10,-3,1024,SW,25.71241779607043,5,3
2013,1,17,18,131,10,15,1006,NE,34.34230842004175,4,9
2013,1,19,5,12,6,5,993,NW,36.64018825578612,8,6
2013,1,19,5,246,-5,33,1025,NE,6.606126195603284,4,5
2013,1,19,17,224,-17,21,997,SW,0.26297762155875204,5,0
2013,1,19,23,233,-22,8,992,NE,12.456034978489994,4,7
2013,1,20,17,15,-6,19,1026,NE,46.49950121489908,0,2
2013,1,21,6,77,17,-3,1006,NE,2.7642358769234265,5,6
2013,1,21,8,112,19,9,1013,SW,1.4298235202410803,9,6
2013,1,21,15,40,-22,-1,1025,SE,25.886756222966874,5,9
2013,1,23,9,87,-17,-4,1019,NW,16.841268382285147,8,6
2013,1,23,12,270,-18,32,1027,NE,2.011488801304578,3,9
2013,1,24,17,92,-4,2,1027,NE,36.52103600402899,5,6
2013,1,24,23,282,6,5,1024,SE,41.709217320616204,0,2
2013,1,25,3,255,6,1,1000,SE,27.293190180060527,0,6
2013,1,26,14,116,25,7,992,NE,15.035563582479682,8,0
2013,1,27,9,26,23,-10,1026,NW,10.058837688578182,0,3
2013,1,28,10,200,23,23,1024,SW,3.8465175110495906,1,9
2013,1,28,12,112,13,30,998,NW,8.025140470280123,9,8
2013,1,29,11,98,-27,14,1014,SW,44.4502423035548,5,7
2013,1,30,12,37,-4,37,1029,SE,41.575135962134816,1,0
2013,1,31,7,122,-3,21,1022,NE,42.579630003822075,7,2
2013,1,31,21,147,8,23,1006,SE,49.947009914454036,5,9
2013,2,1,17,235,-21,-9,1028,NW,4.437195035238356,4,4
2013,2,1,20,99,-17,13,1026,NE,25.381347841562246,0,5
2013,2,1,22,60,1,18,1011,SW,20.984523645274816,3,4
2013,2,1,23,287,-9,9,1002,SW,16.24959974879595,2,7
2013,2,2,2,151,28,36,1029,SE,24.652889095403836,0,7
2013,2,2,22,195,0,11,991,NE,10.511294232126989,9,3
2013,2,3,0,273,22,-10,1013,NW,24.54910423255441,1,0
2013,2,4,2,152,24,36,1024,NW,3.800049448299314,5,8
2013,2,5,3,30,-24,25,1028,SW,28.40702984160207,2,0
2013,2,5,6,234,12,26,994,SW,41.78339033585614,7,8
2013,2,5,15,56,10,8,1028,SW,4.554860471866018,3,9
2013,2,5,16,142,13,38,1018,NE,13.05898270292899,9,3
2013,2,6,11,200,-10,29,996,SW,28.968084211642374,8,1
2013,2,6,18,277,-1,-3,1023,NE,44.852510927323216,3,9
2013,2,7,9,83,-8,34,1026,NW,3.4891325680202865,6,9
2013,2,9,0,205,13,6,1014,SW,3.4115835002028305,8,4
2013,2,9,4,8,-20,-5,1003,NW,3.3284182200540027,0,7
2013,2,9,6,32,-22,28,1007,NE,20.242976670556985,2,2
2013,2,10,22,251,10,33,1016,NW,45.904086425598464,0,7
2013,2,11,2,55,18,28,1028,SW,45.74133876428435,3,1
2013,2,11,6,73,19,21,1010,NE,6.955643362695146,4,0
2013,2,11,11,206,16,27,1008,NE,27.749845348846037,9,9
2013,2,11,23,250,25,23,1018,NE,46.0814553698861,3,8
2013,2,11,23,168,-3,9,1001,NE,27.193281665135476,0,9
2013,2,12,3,219,-1,-7,991,NW,16.864004465193975,0,7
2013,2,12,9,58,20,1,990,NE,23.70656958563228,3,1
2013,2,13,2,20,0,36,1011,SW,49.00044218036973,7,2
2013,2,13,3,196,7,20,1008,NW,48.93081065621105,2,2
2013,2,13,23,74,-9,29,1007,SE,7.452512153606566,1,3
2013,2,16,20,50,-16,24,993,NW,37.47680926760276,5,8
2013,2,17,0,286,-24,-1,1026,SW,5.839368113942067,7,8
2013,2,17,2,153,22,19,1002,SE,26.041244922173895,2,3
2013,2,17,7,44,11,31,1020,SE,46.78185673061145,2,7
2013,2,17,20,211,-20,0,1018,NE,27.97382975551523,7,5
2013,2,19,11,93,2,6,1012,NW,49.06284145971019,2,8
2013,2,20,3,34,15,-5,1014,NE,5.62188723069863,3,0
2013,2,20,3,22,-9,7,1007,SW,3.6590356216746,3,7
2013,2,20,11,278,-11,28,1015,SW,12.280192756207613,8,8
2013,2,20,12,203,-22,6,1000,NW,17.281335651202433,8,3
2013,2,21,16,47,0,3,1020,SE,37.49223467563774,1,7
2013,2,22,22,205,21,33,994,NE,7.458604905533001,7,3
2013,2,23,6,33,23,-2,1023,SW,8.459576139631203,6,0
2013,2,23,7,53,-19,12,1005,NW,35.08189270076285,8,3
2013,2,23,9,120,21,18,1025,SE,16.046839254543993,5,4
2013,2,23,16,214,-24,-2,1021,NE,44.76444281572026,0,0
2013,2,23,20,297,17,30,994,NW,41.66079336907531,6,0
2013,2,23,23,124,-23,9,1012,NW,38.16278618680767,8,4
2013,2,24,5,296,19,-10,1026,SE,47.39430815289926,5,6
2013,2,24,6,181,24,27,999,SE,3.317699552551373,1,0
2013,2,24,10,5,-13,-3,1025,NE,18.912925323716866,8,1
2013,2,24,11,239,-17,-2,998,SW,0.27672854565095606,8,3
2013,2,24,23,278,5,-7,994,NW,47.67760715925016,2,2
2013,2,25,5,41,-4,5,1016,NE,42.16362450323729,1,4
2013,2,25,6,103,4,-10,1020,NW,24.256425597866986,0,3
2013,2,25,8,22,-9,26,1002,SE,40.254458169792834,8,0
2013,2,26,8,257,28,2,1009,SE,36.41968690475325,2,9
2013,2,26,11,213,27,-1,992,NE,5.587359188124358,7,1
2013,2,27,16,249,-1,11,1016,NW,1.4179729392271079,9,1
2013,2,28,4,117,-2,36,1012,SE,25.240782724355036,4,0
